Program Counter,Panda Current ASID,System Number,Syscall Reutrn Type,Syste Call Name
3077956633,924930048,191,long,"sys_getrlimit(unsigned int resource,struct rlimit __user *rlim);"
3077956633,924930048,122,long,sys_newuname(struct new_utsname __user *name);
3077956633,924930048,45,long,sys_brk(unsigned long brk);
3077956633,924930048,45,long,sys_brk(unsigned long brk);
3077956633,924930048,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3077956633,924930048,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3077956633,924930048,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3077956633,924930048,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3077956633,924930048,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3077956633,924930048,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3077956633,924930048,6,long,sys_close(unsigned int fd);
3077956633,924930048,91,long,"sys_munmap(unsigned long addr, size_t len);"
3077956633,924930048,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3077956633,924930048,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3077956633,924930048,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3077956633,924930048,6,long,sys_close(unsigned int fd);
3077956633,924930048,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3077956633,924930048,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3077956633,924930048,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3077956633,924930048,6,long,sys_close(unsigned int fd);
3077956633,924930048,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3077956633,924930048,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3077956633,924930048,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3077956633,924930048,6,long,sys_close(unsigned int fd);
3077956633,924930048,240,long,"sys_futex(u32 __user *uaddr, int op, u32 val,struct timespec __user *utime, u32 __user *uaddr2,u32 val3);"
3077956633,924930048,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3077956633,924930048,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3077956633,924930048,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3077956633,924930048,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3077956633,924930048,6,long,sys_close(unsigned int fd);
3077956633,924930048,183,long,"sys_getcwd(char __user *buf, unsigned long size);"
3077956633,924930048,195,long,"sys_stat64(const char __user *filename,struct stat64 __user *statbuf);"
3077956633,924930048,195,long,"sys_stat64(const char __user *filename,struct stat64 __user *statbuf);"
3077956633,924930048,33,long,"sys_access(const char __user *filename, int mode);"
3077956633,924930048,33,long,"sys_access(const char __user *filename, int mode);"
3077956633,924930048,196,long,"sys_lstat64(const char __user *filename,struct stat64 __user *statbuf);"
3077956633,924930048,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3077956633,924930048,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3077956633,924930048,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3077956633,924930048,6,long,sys_close(unsigned int fd);
3077956633,924930048,33,long,"sys_access(const char __user *filename, int mode);"
3077956633,924930048,33,long,"sys_access(const char __user *filename, int mode);"
3077956633,924930048,33,long,"sys_access(const char __user *filename, int mode);"
3077956633,924930048,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3077956633,924930048,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3077956633,924930048,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3077956633,924930048,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3077956633,924930048,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3077956633,924930048,6,long,sys_close(unsigned int fd);
3077956633,924930048,91,long,"sys_munmap(unsigned long addr, size_t len);"
3077956633,924930048,195,long,"sys_stat64(const char __user *filename,struct stat64 __user *statbuf);"
3077956633,924930048,183,long,"sys_getcwd(char __user *buf, unsigned long size);"
3077956633,924930048,12,long,sys_chdir(const char __user *filename);
3077956633,924930048,183,long,"sys_getcwd(char __user *buf, unsigned long size);"
3077956633,924930048,196,long,"sys_lstat64(const char __user *filename,struct stat64 __user *statbuf);"
3077956633,924930048,12,long,sys_chdir(const char __user *filename);
3077956633,924930048,195,long,"sys_stat64(const char __user *filename,struct stat64 __user *statbuf);"
3077956633,924930048,33,long,"sys_access(const char __user *filename, int mode);"
3077956633,924930048,33,long,"sys_access(const char __user *filename, int mode);"
3077956633,924930048,33,long,"sys_access(const char __user *filename, int mode);"
3077956633,924930048,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3077956633,924930048,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3077956633,924930048,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3077956633,924930048,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3077956633,924930048,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3077956633,924930048,6,long,sys_close(unsigned int fd);
3077956633,924930048,91,long,"sys_munmap(unsigned long addr, size_t len);"
3077956633,924930048,33,long,"sys_access(const char __user *filename, int mode);"
3077956633,924930048,33,long,"sys_access(const char __user *filename, int mode);"
3077956633,924930048,33,long,"sys_access(const char __user *filename, int mode);"
3077956633,924930048,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3077956633,924930048,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3077956633,924930048,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3077956633,924930048,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3077956633,924930048,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3077956633,924930048,6,long,sys_close(unsigned int fd);
3077956633,924930048,91,long,"sys_munmap(unsigned long addr, size_t len);"
3077956633,924930048,196,long,"sys_lstat64(const char __user *filename,struct stat64 __user *statbuf);"
3077956633,924930048,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3077956633,924930048,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3077956633,924930048,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3077956633,924930048,6,long,sys_close(unsigned int fd);
3077956633,924930048,196,long,"sys_lstat64(const char __user *filename,struct stat64 __user *statbuf);"
3077956633,924930048,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3077956633,924930048,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3077956633,924930048,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3077956633,924930048,6,long,sys_close(unsigned int fd);
3077956633,924930048,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3077956633,924930048,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3077956633,924930048,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3077956633,924930048,4,long,"sys_write(unsigned int fd, const char __user *buf,size_t count);"
3078374425,925138944,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3077956633,924930048,252,long,sys_exit_group(int error_code);
3078374425,925138944,6,long,sys_close(unsigned int fd);
3078374425,925138944,114,long,"sys_wait4(pid_t pid, int __user *stat_addr,int options, struct rusage __user *ru);"
3078374406,925138944,119,int,sys_sigreturn(unsigned long __unused);
3078374425,925138944,42,long,sys_pipe(int __user *fildes);
3078374425,925138944,120,long,"sys_clone(unsigned long flags, void *child_stack, void *ptid, void *ctid, struct pt_regs *regs);"
3078374425,925138944,6,long,sys_close(unsigned int fd);
3078374425,925138944,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3077653035,924184576,45,long,sys_brk(unsigned long brk);
3077657647,924184576,33,long,"sys_access(const char __user *filename, int mode);"
3077657969,924184576,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3077657647,924184576,33,long,"sys_access(const char __user *filename, int mode);"
3077657330,924184576,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3077657276,924184576,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3077657969,924184576,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3077657387,924184576,6,long,sys_close(unsigned int fd);
3077657647,924184576,33,long,"sys_access(const char __user *filename, int mode);"
3077657330,924184576,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3077657458,924184576,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3077657276,924184576,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3077657969,924184576,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3077657969,924184576,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3077657387,924184576,6,long,sys_close(unsigned int fd);
3077657647,924184576,33,long,"sys_access(const char __user *filename, int mode);"
3077657330,924184576,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3077657458,924184576,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3077657276,924184576,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3077657969,924184576,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3077657969,924184576,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3077657969,924184576,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3077657387,924184576,6,long,sys_close(unsigned int fd);
3077657647,924184576,33,long,"sys_access(const char __user *filename, int mode);"
3077657330,924184576,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3077657458,924184576,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3077657276,924184576,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3077657969,924184576,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3077657969,924184576,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3077657969,924184576,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3077657969,924184576,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3077657387,924184576,6,long,sys_close(unsigned int fd);
3077657647,924184576,33,long,"sys_access(const char __user *filename, int mode);"
3077657330,924184576,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3077657458,924184576,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3077657276,924184576,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3077657969,924184576,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3077658098,924184576,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3077657969,924184576,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3077657969,924184576,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3077657387,924184576,6,long,sys_close(unsigned int fd);
3077657969,924184576,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3077573821,924184576,243,int,set_thread_area(struct user_desc *u_info);
3077658098,924184576,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3077658098,924184576,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3077658098,924184576,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
